Unnamed: 0,collectionsURL,unitCode,EDANurl,title,creditLine,date,identifier,name,notes,objectType,physicalDescription,materials,main_material,place,publisher,topic,indexed_dates,indexed_names,indexed_object_types,indexed_places,indexed_topics,mediaCount,mediaURLs,thumbnail,object_types_list,object_types_norm,object_types_str,canonical_type,action_family,multi_action
7510,https://collections.si.edu/search/detail/edanmdm:nmah_300472,NMAH,edanmdm:nmah_300472,Plate,"{""Credit Line"": ""Gift of Mrs. Alma R. Duckworth""}","{""date made"": ""1795-1816""}","{""ID Number"": ""DL.300859.0010"", ""catalog number"": ""300859.0010"", ""accession number"": ""300859""}",,"{""Description"": ""Small, single-reeded circular dish with flat well having a faint, partially visible scored line around perimeter; no foot ring. Partial sawtooth circle with eagle touch mark of Samuel Danforth struck twice on underside; mark at left very faint and appears to be overstruck with \""SA(M?)[???]\"" in raised roman letters in an oval. See also DL*391774-DL*391775 (same maker and plate size).\nMaker is Samuel Danforth of Hartford, CT; working 1795-1816."", ""Location"": ""Currently not on view""}","{""Object Name"": ""dish"", ""Object Type"": ""plate""}",pewter (overall material),pewter,pewter,"{""place made"": ""United States: Connecticut, Hartford""}",,,"[""1810s""]",,"[""Dishes (vessels)"", ""plate""]","[""United States"", ""Connecticut"", ""Hartford""]","[""Furnishings""]",0,,,"['Dishes (vessels)', 'plate']","['dishes (vessels)', 'plate']","['dishes (vessels)', 'plate']",plates,"Eat, cook & drink",False
7511,https://collections.si.edu/search/detail/edanmdm:nmah_300471,NMAH,edanmdm:nmah_300471,Plate,"{""Credit Line"": ""Gift of Gertrude D. Webster""}","{""date made"": ""1795 - 1816""}","{""ID Number"": ""DL.391774"", ""catalog number"": ""391774"", ""accession number"": ""71679""}",,"{""Description"": ""Single-reeded circular dish with flat well faintly scored near booge; no foot ring. Partial sawtooth circle with eagle touchmark of Samuel Danforth struck twice on underside of well. One of two plates, DL*391774-DL*391775.\nMaker is Samuel Danforth of Hartford, CT; working 1795-1816."", ""Location"": ""Currently not on view""}","{""Object Name"": ""plate"", ""Object Type"": ""plate""}",pewter (overall material),pewter,pewter,"{""place made"": ""United States: Connecticut, Hartford""}",,,"[""1810s""]",,"[""plate""]","[""United States"", ""Connecticut"", ""Hartford""]","[""Furnishings""]",0,,,['plate'],['plate'],['plate'],plates,"Eat, cook & drink",False
7512,https://collections.si.edu/search/detail/edanmdm:nmah_300469,NMAH,edanmdm:nmah_300469,Plate,"{""Credit Line"": ""Gift of Gertrude D. Webster""}","{""date made"": ""1792 - 1820\nca 1800""}","{""ID Number"": ""DL.391776"", ""catalog number"": ""391776"", ""accession number"": ""71679""}",,"{""Description"": ""Single-reeded circular plate with flat well faintly scored twice near booge; no foot ring. Barely visible, partial eagle-under-stars touchmark of William Danforth struck twice on underside of well.\nMaker is William Danforth (1769-1820) of Middletown, CT. Began using his own eagle touchmark in 1794; re-cut twice, this appears to be the first re-cut (pellets above eagle's head changed to stars), ca. 1800."", ""Location"": ""Currently not on view""}","{""Object Name"": ""plate"", ""Object Type"": ""plate""}",pewter (overall material),pewter,pewter,"{""place made"": ""United States: Connecticut, Middletown""}",,,"[""1800s"", ""1820s""]",,"[""plate""]","[""United States"", ""Connecticut"", ""Middletown""]","[""Furnishings""]",0,,,['plate'],['plate'],['plate'],plates,"Eat, cook & drink",False
7513,https://collections.si.edu/search/detail/edanmdm:nmah_300468,NMAH,edanmdm:nmah_300468,Plate,"{""Credit Line"": ""Bequest of Dr. Joseph H. Kler""}","{""date made"": ""ca 1800""}","{""ID Number"": ""1986.0027.90"", ""catalog number"": ""1986.0027.90"", ""accession number"": ""1986.0027""}",,"{""Description"": ""Single-reeded circular plate with flat well; no foot ring. Lightly engraved in script at top of curved face of rim \""E H / 1837\"". Underside of well is scored with two concentric circles enclosing an unidentified shield-shaped touchmark, consisting of the raised serif letters \""IGH\"" in a horizontal band against a vertically-hatched ground, struck three times arranged as points of a triangle, all marks face center."", ""Location"": ""Currently not on view""}","{""Object Name"": ""plate"", ""Object Type"": ""plate""}",pewter (overall material),pewter,pewter,"{""place made"": ""United States""}",,,"[""1800s""]",,"[""plate""]","[""United States""]","[""Furnishings""]",0,,,['plate'],['plate'],['plate'],plates,"Eat, cook & drink",False
7514,https://collections.si.edu/search/detail/edanmdm:nmah_300464,NMAH,edanmdm:nmah_300464,Dish,"{""Credit Line"": ""Gift of E. W. Swift and Mrs. Sarah Brent""}","{""date made"": ""1777-1801\n1768-1778""}","{""ID Number"": ""DL.62.0027"", ""catalog number"": ""62.0027"", ""accession number"": ""236930""}",,"{""Description"": ""Large, plain-rim circular dish with flat, shallow well; no foot ring. Underside struck with touch marks of John Townsend and Thomas Giffin connected by a raised \""&\"" in a shaped surround; four undecipherable pseudo hallmarks below.\nMakers are John Townsend and Thomas Giffin of London, England; working 1768-1778."", ""Location"": ""Currently not on view""}","{""Object Name"": ""dish""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: England, London""}",,,"[""1800s"", ""1770s""]",,"[""Dishes (vessels)""]","[""England"", ""London"", ""United Kingdom""]","[""Furnishings""]",0,,,['Dishes (vessels)'],['dishes (vessels)'],['dishes (vessels)'],dishes,"Eat, cook & drink",False
7515,https://collections.si.edu/search/detail/edanmdm:nmah_300463,NMAH,edanmdm:nmah_300463,Dish,"{""Credit Line"": ""Gift of Miss Virginia Monroe Quick""}","{""date made"": ""1799""}","{""ID Number"": ""DL.310051.0001"", ""catalog number"": ""310051.0001"", ""accession number"": ""310051""}",,"{""Description"": ""Large, single-reeded circular dish engraved \""Alche Voorhees 1799\"" in script across top face of curved rim. Plain, flat well; no foot ring. No other marks."", ""Location"": ""Currently not on view""}","{""Object Name"": ""dish""}",pewter (overall material),pewter,pewter,"{""place made"": ""United States\nUnited Kingdom: England""}",,,"[""1790s""]",,"[""Dishes (vessels)""]","[""United States"", ""England"", ""United Kingdom""]","[""Furnishings""]",0,,,['Dishes (vessels)'],['dishes (vessels)'],['dishes (vessels)'],dishes,"Eat, cook & drink",False
7516,https://collections.si.edu/search/detail/edanmdm:nmah_300462,NMAH,edanmdm:nmah_300462,Plate,"{""Credit Line"": ""Gift of Mrs. David Karrick, Sr.""}","{""date made"": ""ca 1770""}","{""ID Number"": ""DL.71.0141"", ""catalog number"": ""71.0141"", ""accession number"": ""294084""}",,"{""Description"": ""Circular plate with plain, curved rim and flat well with a circle stamped at center encirlcled by a pair of incised lines; no foot ring. Underside engraved at top of rim \"".J.S.G. / .1770.\""; incised circle around well encloses circular touch mark at center containing a crowned, winged, female figure holding a palm branch and harp surrounded by \""FEIN ZINN / G.L.DOSTMANN.\"" in raised serif letters."", ""Location"": ""Currently not on view""}","{""Object Name"": ""plate"", ""Object Type"": ""plate""}",pewter (overall material),pewter,pewter,"{""place made"": ""Germany""}",,,"[""1770s""]",,"[""plate""]","[""Germany""]","[""Furnishings""]",0,,,['plate'],['plate'],['plate'],plates,"Eat, cook & drink",False
7517,https://collections.si.edu/search/detail/edanmdm:nmah_300390,NMAH,edanmdm:nmah_300390,Wine Flagon,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""ca 1800""}","{""ID Number"": ""DL.67.0234"", ""catalog number"": ""67.0234"", ""accession number"": ""250853""}",,"{""Description"": ""Triple-dome lidded, spouted baluster flagon with shell thumb piece, engraved on front of belly \""Wine Company (arched) / of / Scotland (curved)\"" in cursive script; quart size. Three incised lines around rim and one at foot; two molded bands around body. Strap handle with stepped thumbrest and short lower terminal; cylindrical strut. Plain, curved spout; no strainer. No other marks."", ""Location"": ""Currently not on view""}","{""Object Name"": ""flagon""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Edinburgh""}",,,"[""1800s""]",,"[""flagon""]","[""United Kingdom"", ""Scotland"", ""Edinburgh""]","[""Furnishings""]",0,,,['flagon'],['flagon'],['flagon'],flagons,"Eat, cook & drink",False
7518,https://collections.si.edu/search/detail/edanmdm:nmah_300375,NMAH,edanmdm:nmah_300375,One-Eighth Gill Measure,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""ca 1800\nca 1800-1850""}","{""ID Number"": ""DL.67.0218"", ""catalog number"": ""67.0218"", ""accession number"": ""250853""}",,"{""Description"": ""Thistle measure; one-eighth gill size. Plain bands around rim and base. Spurred D- or ear-shaped handle with short lower terminal; cylindrical struts. Front of body stamped \""1/8 GILL\"" in incuse serif letters. Rim exterior stamped with verification mark for Glasgow to left of handle, and with \""223\"" to left and right of handle in two font sizes. Solder on bottom. From a set of five thistle measures, DL*67.0213-.0218."", ""Location"": ""Currently not on view""}","{""Object Name"": ""measure""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Glasgow City""}",,,"[""1800s"", ""1850s""]",,"[""measure""]","[""Glasgow City"", ""United Kingdom"", ""Scotland""]","[""Furnishings""]",0,,,['measure'],['measure'],['measure'],measures,"Eat, cook & drink",False
7519,https://collections.si.edu/search/detail/edanmdm:nmah_300374,NMAH,edanmdm:nmah_300374,Quarter Gill Measure,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""ca 1800\nca 1800-1850""}","{""ID Number"": ""DL.67.0217"", ""catalog number"": ""67.0217"", ""accession number"": ""250853""}",,"{""Description"": ""Thistle measure; quarter gill size. Plain bands around rim and base. Spurred D- or ear-shaped handle with short, flat lower terminal; cylindrical struts. Verification marks for Glasgow stamped on front and to left of handle. No other marks. From a set of five thistle measures, DL*67.0213-.0218."", ""Location"": ""Currently not on view""}","{""Object Name"": ""measure, quarter gill\nmeasure""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Glasgow City""}",,,"[""1800s"", ""1850s""]",,"[""measure"", ""measure, quarter gill""]","[""Glasgow City"", ""United Kingdom"", ""Scotland""]","[""Furnishings""]",0,,,"['measure', 'measure, quarter gill']","['measure', 'measure, quarter gill']","['measure', 'measure, quarter gill']",measures,"Eat, cook & drink",False
7520,https://collections.si.edu/search/detail/edanmdm:nmah_300373,NMAH,edanmdm:nmah_300373,Half Gill Measure,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""ca 1800\nca 1800-1850""}","{""ID Number"": ""DL.67.0216"", ""catalog number"": ""67.0216"", ""accession number"": ""250853""}",,"{""Description"": ""Thistle measure; half gill size. Band around rim; plain base. Spurred D- or ear-shaped handle with short, flat lower terminal; cylindrical struts. Front of body stamped \""1/2 GILL\"" in incuse serif letters. Rim exterior stamped with verification mark for Glasgow to right of quality mark and right of handle. From a set of five thistle measures, DL*67.0213-.0218."", ""Location"": ""Currently not on view""}","{""Object Name"": ""measure, half gill\nmeasure""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Glasgow City""}",,,"[""1800s"", ""1850s""]",,"[""measure"", ""measure, half gill""]","[""Glasgow City"", ""United Kingdom"", ""Scotland""]","[""Furnishings""]",0,,,"['measure', 'measure, half gill']","['measure', 'measure, half gill']","['measure', 'measure, half gill']",measures,"Eat, cook & drink",False
7521,https://collections.si.edu/search/detail/edanmdm:nmah_300372,NMAH,edanmdm:nmah_300372,Half Pint Measure,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""ca 1800\nca 1800-1850""}","{""ID Number"": ""DL.67.0214"", ""catalog number"": ""67.0214"", ""accession number"": ""250853""}",,"{""Description"": ""Thistle measure; half pint size. Plain band around rim and molded band around base. Spurred D- or ear-shaped handle with short, flat lower terminal; cylindrical struts. Front of body stamped \""1/2 PINT\"" in incuse serif letters above \""H M / 75\"" engraved in scrolling script; \""HM\"" stamped on side to right of handle. Rim exterior has thistle quality mark on front and verification mark for Glasgow to right of quality mark and right of handle. From a set of five thistle measures, DL*67.0213-.0218."", ""Location"": ""Currently not on view""}","{""Object Name"": ""measure, half pint\nmeasure""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Glasgow City""}",,,"[""1800s"", ""1850s""]",,"[""measure"", ""measure, half pint""]","[""Glasgow City"", ""United Kingdom"", ""Scotland""]","[""Furnishings""]",0,,,"['measure', 'measure, half pint']","['measure', 'measure, half pint']","['measure', 'measure, half pint']",measures,"Eat, cook & drink",False
7522,https://collections.si.edu/search/detail/edanmdm:nmah_300371,NMAH,edanmdm:nmah_300371,Pint Measure,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""ca 1800\nca 1800-1850""}","{""ID Number"": ""DL.67.0213"", ""catalog number"": ""67.0213"", ""accession number"": ""250853""}",,"{""Description"": ""Thistle measure; pint size. Plain bands around rim and base. Spurred D- or ear-shaped handle with flat lower terminal; cylindrical struts. Front of body stamped \""PINT\"" above \""HM\"", both in incuse serif letters. Rim exterior has thistle quality mark on front and verification mark for Glasgow to right and left of handle, all partial. From a set of five thistle measures, DL*67.0213-.0218."", ""Location"": ""Currently not on view""}","{""Object Name"": ""measure, pint\nmeasure""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Glasgow City""}",,,"[""1800s"", ""1850s""]",,"[""measure"", ""measure, pint""]","[""Glasgow City"", ""United Kingdom"", ""Scotland""]","[""Furnishings""]",0,,,"['measure', 'measure, pint']","['measure', 'measure, pint']","['measure', 'measure, pint']",measures,"Eat, cook & drink",False
7523,https://collections.si.edu/search/detail/edanmdm:nmah_300361,NMAH,edanmdm:nmah_300361,Imperial Half Gallon Measure,"{""Credit Line"": ""Gift of Mrs. Constance Dwan Wylie (Walker Gill Wylie Collection)""}","{""date made"": ""1805""}","{""ID Number"": ""DL.67.0206"", ""catalog number"": ""67.0206"", ""accession number"": ""250853""}",,"{""Description"": ""Lidless tappit hen measure with a reshaped, flat, angled upper terminal; imperial half gallon size. Molded lip and plain base with molded bands around bottom of rim, below shoulder, and at base. Rim exterior is stamped \""1/2 IMP. GAL.\"" in incuse serif letters on front opposite handle with an illegible mark and crowned George IV Edinburgh verification mark to right of handle. Flat bottom with circular pot touch of Robert Whyte of Edinburgh.\nMaker is Robert Whyte of Edinburgh, Scotland, working 1804-1854. The George IV mark indicates date made is pre-1830."", ""Location"": ""Currently not on view""}","{""Object Name"": ""measure""}",pewter (overall material),pewter,pewter,"{""place made"": ""United Kingdom: Scotland, Edinburgh""}",,,"[""1800s""]",,"[""measure""]","[""United Kingdom"", ""Scotland"", ""Edinburgh""]","[""Furnishings""]",0,,,['measure'],['measure'],['measure'],measures,"Eat, cook & drink",False
